Entity,Code,Day,people_vaccinated,145608-annotations
Suriname,SUR,2021-08-18,194371,
Suriname,SUR,2021-08-19,194779,
Suriname,SUR,2021-08-20,195367,
Suriname,SUR,2021-08-21,196031,
Suriname,SUR,2021-08-22,196628,
Suriname,SUR,2021-08-23,197438,
Suriname,SUR,2021-08-24,198011,
Suriname,SUR,2021-08-25,198375,
Suriname,SUR,2021-08-26,198729,
Suriname,SUR,2021-08-27,199109,
Suriname,SUR,2021-08-28,199496,
Suriname,SUR,2021-08-29,201209,
Suriname,SUR,2021-08-30,201756,
Suriname,SUR,2021-08-31,202420,
Sweden,SWE,2020-12-27,2447,
Sweden,SWE,2021-01-03,16215,
Sweden,SWE,2021-01-10,52104,
Sweden,SWE,2021-01-17,130725,
Sweden,SWE,2021-01-24,235644,
Sweden,SWE,2021-01-31,300413,
Sweden,SWE,2021-02-07,343959,
Sweden,SWE,2021-02-14,390749,
Sweden,SWE,2021-02-21,460762,
Sweden,SWE,2021-02-28,562330,
Sweden,SWE,2021-03-07,713612,
Sweden,SWE,2021-03-14,895558,
Sweden,SWE,2021-03-21,1013633,
Sweden,SWE,2021-03-28,1142811,
Sweden,SWE,2021-04-04,1339482,
Sweden,SWE,2021-04-11,1590806,
Sweden,SWE,2021-04-18,1999174,
Sweden,SWE,2021-04-25,2401452,
Sweden,SWE,2021-05-02,2772558,
Sweden,SWE,2021-05-09,3114918,
Sweden,SWE,2021-05-16,3393091,
Sweden,SWE,2021-05-23,3642958,
Sweden,SWE,2021-05-30,3838969,
Sweden,SWE,2021-06-06,4055311,
Sweden,SWE,2021-06-13,4324331,
Sweden,SWE,2021-06-20,4623815,
Sweden,SWE,2021-06-27,4911998,
Sweden,SWE,2021-07-04,5320692,
Sweden,SWE,2021-07-11,5701718,
Sweden,SWE,2021-07-18,6042490,
Sweden,SWE,2021-07-25,6271595,
Sweden,SWE,2021-08-01,6403056,
Sweden,SWE,2021-08-08,6491116,
Sweden,SWE,2021-08-15,6566197,
Sweden,SWE,2021-08-22,6632297,
Sweden,SWE,2021-08-24,6804493,
Sweden,SWE,2021-08-25,6820217,
Sweden,SWE,2021-08-26,6834236,
Sweden,SWE,2021-08-27,6853407,
Sweden,SWE,2021-08-31,6894288,
Switzerland,CHE,2020-12-22,2,
Switzerland,CHE,2020-12-23,403,
Switzerland,CHE,2020-12-24,663,
Switzerland,CHE,2020-12-25,663,
Switzerland,CHE,2020-12-26,1099,
Switzerland,CHE,2020-12-27,1099,
Switzerland,CHE,2020-12-28,2575,
Switzerland,CHE,2020-12-29,4121,
Switzerland,CHE,2020-12-30,5661,
Switzerland,CHE,2020-12-31,5913,
Switzerland,CHE,2021-01-01,5919,
Switzerland,CHE,2021-01-02,5923,
Switzerland,CHE,2021-01-03,5924,
Switzerland,CHE,2021-01-04,9534,
Switzerland,CHE,2021-01-05,16078,
Switzerland,CHE,2021-01-06,21270,
Switzerland,CHE,2021-01-07,27459,
Switzerland,CHE,2021-01-08,33970,
Switzerland,CHE,2021-01-09,35891,
Switzerland,CHE,2021-01-10,35922,
Switzerland,CHE,2021-01-11,42710,
Switzerland,CHE,2021-01-12,52502,
Switzerland,CHE,2021-01-13,62477,
Switzerland,CHE,2021-01-14,72154,
Switzerland,CHE,2021-01-15,82067,
Switzerland,CHE,2021-01-16,86213,
Switzerland,CHE,2021-01-17,86874,
Switzerland,CHE,2021-01-18,97497,
Switzerland,CHE,2021-01-19,113066,
Switzerland,CHE,2021-01-20,131772,
Switzerland,CHE,2021-01-21,153504,
Switzerland,CHE,2021-01-22,171862,
Switzerland,CHE,2021-01-23,177454,
Switzerland,CHE,2021-01-24,178619,
Switzerland,CHE,2021-01-25,194209,
Switzerland,CHE,2021-01-26,216198,
Switzerland,CHE,2021-01-27,238242,
Switzerland,CHE,2021-01-28,261806,
Switzerland,CHE,2021-01-29,276340,
Switzerland,CHE,2021-01-30,276340,
Switzerland,CHE,2021-01-31,276340,
Switzerland,CHE,2021-02-01,288137,
Switzerland,CHE,2021-02-02,301709,
Switzerland,CHE,2021-02-03,315391,
Switzerland,CHE,2021-02-04,328672,
Switzerland,CHE,2021-02-05,340899,
Switzerland,CHE,2021-02-06,342698,
Switzerland,CHE,2021-02-07,343620,
Switzerland,CHE,2021-02-08,353376,
Switzerland,CHE,2021-02-09,367551,
Switzerland,CHE,2021-02-10,383960,
Switzerland,CHE,2021-02-11,399944,
Switzerland,CHE,2021-02-12,415867,
Switzerland,CHE,2021-02-13,419240,
Switzerland,CHE,2021-02-14,420076,
Switzerland,CHE,2021-02-15,429817,
Switzerland,CHE,2021-02-16,442287,
Switzerland,CHE,2021-02-17,452675,
Switzerland,CHE,2021-02-18,463918,
Switzerland,CHE,2021-02-19,472964,
Switzerland,CHE,2021-02-20,475676,
Switzerland,CHE,2021-02-21,476481,
Switzerland,CHE,2021-02-22,483225,
Switzerland,CHE,2021-02-23,492757,
Switzerland,CHE,2021-02-24,502522,
Switzerland,CHE,2021-02-25,511606,
Switzerland,CHE,2021-02-26,519796,
Switzerland,CHE,2021-02-27,521983,
Switzerland,CHE,2021-02-28,522591,
Switzerland,CHE,2021-03-01,532749,
Switzerland,CHE,2021-03-02,543615,
Switzerland,CHE,2021-03-03,558215,
Switzerland,CHE,2021-03-04,574920,
Switzerland,CHE,2021-03-05,588993,
Switzerland,CHE,2021-03-06,592282,
Switzerland,CHE,2021-03-07,593300,
Switzerland,CHE,2021-03-08,606113,
Switzerland,CHE,2021-03-09,623171,
Switzerland,CHE,2021-03-10,641705,
Switzerland,CHE,2021-03-11,660350,
Switzerland,CHE,2021-03-12,676001,
Switzerland,CHE,2021-03-13,679766,
Switzerland,CHE,2021-03-14,680750,
Switzerland,CHE,2021-03-15,691463,
Switzerland,CHE,2021-03-16,706222,
Switzerland,CHE,2021-03-17,721591,
Switzerland,CHE,2021-03-18,738289,
Switzerland,CHE,2021-03-19,752803,
Switzerland,CHE,2021-03-20,756154,
Switzerland,CHE,2021-03-21,757113,
Switzerland,CHE,2021-03-22,770558,
Switzerland,CHE,2021-03-23,788749,
Switzerland,CHE,2021-03-24,809311,
Switzerland,CHE,2021-03-25,834102,
Switzerland,CHE,2021-03-26,857190,
Switzerland,CHE,2021-03-27,864729,
Switzerland,CHE,2021-03-28,867598,
Switzerland,CHE,2021-03-29,888232,
Switzerland,CHE,2021-03-30,915863,
Switzerland,CHE,2021-03-31,939345,
Switzerland,CHE,2021-04-01,962911,
Switzerland,CHE,2021-04-02,968982,
Switzerland,CHE,2021-04-03,972866,
Switzerland,CHE,2021-04-04,973935,
Switzerland,CHE,2021-04-05,977648,
Switzerland,CHE,2021-04-06,996196,
Switzerland,CHE,2021-04-07,1022335,
Switzerland,CHE,2021-04-08,1052637,
Switzerland,CHE,2021-04-09,1082394,
Switzerland,CHE,2021-04-10,1092780,
Switzerland,CHE,2021-04-11,1095631,
Switzerland,CHE,2021-04-12,1126729,
Switzerland,CHE,2021-04-13,1163659,
Switzerland,CHE,2021-04-14,1203526,
Switzerland,CHE,2021-04-15,1244442,
Switzerland,CHE,2021-04-16,1282817,
Switzerland,CHE,2021-04-17,1297272,
Switzerland,CHE,2021-04-18,1302761,
Switzerland,CHE,2021-04-19,1338835,
Switzerland,CHE,2021-04-20,1382789,
Switzerland,CHE,2021-04-21,1429646,
Switzerland,CHE,2021-04-22,1480335,
Switzerland,CHE,2021-04-23,1526391,
Switzerland,CHE,2021-04-24,1547466,
Switzerland,CHE,2021-04-25,1556856,
Switzerland,CHE,2021-04-26,1594710,
Switzerland,CHE,2021-04-27,1644526,
Switzerland,CHE,2021-04-28,1696688,
Switzerland,CHE,2021-04-29,1746617,
Switzerland,CHE,2021-04-30,1799172,
Switzerland,CHE,2021-05-01,1825559,
Switzerland,CHE,2021-05-02,1837373,
Switzerland,CHE,2021-05-03,1888987,
Switzerland,CHE,2021-05-04,1944296,
Switzerland,CHE,2021-05-05,1997125,
Switzerland,CHE,2021-05-06,2056800,
Switzerland,CHE,2021-05-07,2112939,
Switzerland,CHE,2021-05-08,2143112,
Switzerland,CHE,2021-05-09,2156102,
Switzerland,CHE,2021-05-10,2203500,
Switzerland,CHE,2021-05-11,2259594,
Switzerland,CHE,2021-05-12,2315404,
Switzerland,CHE,2021-05-13,2346169,
Switzerland,CHE,2021-05-14,2392040,
Switzerland,CHE,2021-05-15,2423657,
Switzerland,CHE,2021-05-16,2438773,
Switzerland,CHE,2021-05-17,2482160,
Switzerland,CHE,2021-05-18,2535656,
Switzerland,CHE,2021-05-19,2592791,
Switzerland,CHE,2021-05-20,2651551,
Switzerland,CHE,2021-05-21,2708554,
Switzerland,CHE,2021-05-22,2739955,
Switzerland,CHE,2021-05-23,2753038,
Switzerland,CHE,2021-05-24,2784453,
Switzerland,CHE,2021-05-25,2834877,
Switzerland,CHE,2021-05-26,2889866,
Switzerland,CHE,2021-05-27,2947264,
Switzerland,CHE,2021-05-28,3000194,
Switzerland,CHE,2021-05-29,3029005,
Switzerland,CHE,2021-05-30,3043081,
Switzerland,CHE,2021-05-31,3088149,
Switzerland,CHE,2021-06-01,3144063,
Switzerland,CHE,2021-06-02,3203590,
Switzerland,CHE,2021-06-03,3259476,
Switzerland,CHE,2021-06-04,3316257,
Switzerland,CHE,2021-06-05,3360990,
Switzerland,CHE,2021-06-06,3376993,
Switzerland,CHE,2021-06-07,3430574,
Switzerland,CHE,2021-06-08,3487645,
Switzerland,CHE,2021-06-09,3547880,
Switzerland,CHE,2021-06-10,3611561,
Switzerland,CHE,2021-06-11,3672857,
Switzerland,CHE,2021-06-12,3715470,
Switzerland,CHE,2021-06-13,3727554,
Switzerland,CHE,2021-06-14,3782851,
Switzerland,CHE,2021-06-15,3836961,
Switzerland,CHE,2021-06-16,3888317,
Switzerland,CHE,2021-06-17,3939697,
Switzerland,CHE,2021-06-18,3987928,
Switzerland,CHE,2021-06-19,4022719,
Switzerland,CHE,2021-06-20,4032539,
Switzerland,CHE,2021-06-21,4079304,
Switzerland,CHE,2021-06-22,4121224,
Switzerland,CHE,2021-06-23,4159987,
Switzerland,CHE,2021-06-24,4195338,
Switzerland,CHE,2021-06-25,4231581,
Switzerland,CHE,2021-06-26,4256283,
Switzerland,CHE,2021-06-27,4261401,
Switzerland,CHE,2021-06-28,4287119,
Switzerland,CHE,2021-06-29,4311779,
Switzerland,CHE,2021-06-30,4334667,
Switzerland,CHE,2021-07-01,4354468,
Switzerland,CHE,2021-07-02,4374518,
Switzerland,CHE,2021-07-03,4384738,
Switzerland,CHE,2021-07-04,4387419,
Switzerland,CHE,2021-07-05,4403023,
Switzerland,CHE,2021-07-06,4421305,
Switzerland,CHE,2021-07-07,4437488,
Switzerland,CHE,2021-07-08,4451078,
Switzerland,CHE,2021-07-09,4465036,
Switzerland,CHE,2021-07-10,4471338,
Switzerland,CHE,2021-07-11,4472662,
Switzerland,CHE,2021-07-12,4485227,
Switzerland,CHE,2021-07-13,4498544,
Switzerland,CHE,2021-07-14,4512417,
Switzerland,CHE,2021-07-15,4525372,
Switzerland,CHE,2021-07-16,4539105,
Switzerland,CHE,2021-07-17,4544728,
Switzerland,CHE,2021-07-18,4545484,
Switzerland,CHE,2021-07-19,4557391,
Switzerland,CHE,2021-07-20,4570072,
Switzerland,CHE,2021-07-21,4583270,
Switzerland,CHE,2021-07-22,4594826,
Switzerland,CHE,2021-07-23,4608269,
Switzerland,CHE,2021-07-24,4613730,
Switzerland,CHE,2021-07-25,4614508,
Switzerland,CHE,2021-07-26,4627975,
Switzerland,CHE,2021-07-27,4639395,
Switzerland,CHE,2021-07-28,4651177,
Switzerland,CHE,2021-07-29,4662295,
Switzerland,CHE,2021-07-30,4674856,
Switzerland,CHE,2021-07-31,4679282,
Switzerland,CHE,2021-08-01,4679607,
Switzerland,CHE,2021-08-02,4687309,
Switzerland,CHE,2021-08-03,4696232,
Switzerland,CHE,2021-08-04,4706600,
Switzerland,CHE,2021-08-05,4716793,
Switzerland,CHE,2021-08-06,4728185,
Switzerland,CHE,2021-08-07,4732313,
Switzerland,CHE,2021-08-08,4732549,
Switzerland,CHE,2021-08-09,4741766,
Switzerland,CHE,2021-08-10,4751577,
Switzerland,CHE,2021-08-11,4762027,
Switzerland,CHE,2021-08-12,4774450,
Switzerland,CHE,2021-08-13,4787435,
Switzerland,CHE,2021-08-14,4793093,
Switzerland,CHE,2021-08-15,4793395,
Switzerland,CHE,2021-08-16,4802854,
Switzerland,CHE,2021-08-17,4813703,
Switzerland,CHE,2021-08-18,4826163,
Switzerland,CHE,2021-08-19,4839900,
Switzerland,CHE,2021-08-20,4855875,
Switzerland,CHE,2021-08-21,4863028,
Switzerland,CHE,2021-08-22,4863481,
Switzerland,CHE,2021-08-23,4874911,
Switzerland,CHE,2021-08-24,4887286,
Switzerland,CHE,2021-08-25,4902685,
Switzerland,CHE,2021-08-26,4919204,
Switzerland,CHE,2021-08-27,4938565,
Switzerland,CHE,2021-08-28,4950187,
Switzerland,CHE,2021-08-29,4951140,
Switzerland,CHE,2021-08-30,4965365,
Syria,SYR,2021-03-01,0,
Syria,SYR,2021-04-08,2500,
Syria,SYR,2021-05-27,24781,
Syria,SYR,2021-06-06,71519,
Syria,SYR,2021-06-21,102319,
Syria,SYR,2021-07-09,121909,
Syria,SYR,2021-08-22,230510,
Taiwan,TWN,2021-03-21,0,
Taiwan,TWN,2021-03-22,1578,
Taiwan,TWN,2021-03-23,3218,
Taiwan,TWN,2021-03-24,5169,
Taiwan,TWN,2021-03-25,7053,
Taiwan,TWN,2021-03-26,9232,
Taiwan,TWN,2021-03-27,9377,
Taiwan,TWN,2021-03-28,9412,
Taiwan,TWN,2021-03-29,10891,
Taiwan,TWN,2021-03-30,12648,
Taiwan,TWN,2021-03-31,14400,
Taiwan,TWN,2021-04-01,16450,
Taiwan,TWN,2021-04-02,17056,
Taiwan,TWN,2021-04-03,17078,
Taiwan,TWN,2021-04-04,17078,
Taiwan,TWN,2021-04-05,17245,
Taiwan,TWN,2021-04-06,18657,
Taiwan,TWN,2021-04-07,20075,
Taiwan,TWN,2021-04-08,21873,
Taiwan,TWN,2021-04-09,24450,
Taiwan,TWN,2021-04-10,24658,
Taiwan,TWN,2021-04-11,24701,
Taiwan,TWN,2021-04-12,25882,
Taiwan,TWN,2021-04-13,27113,
Taiwan,TWN,2021-04-14,28497,
Taiwan,TWN,2021-04-15,30039,
Taiwan,TWN,2021-04-16,32389,
Taiwan,TWN,2021-04-17,32450,
Taiwan,TWN,2021-04-20,34197,
Taiwan,TWN,2021-04-21,36731,
Taiwan,TWN,2021-04-22,39221,
Taiwan,TWN,2021-04-23,42523,
Taiwan,TWN,2021-04-24,42672,
Taiwan,TWN,2021-04-26,45387,
Taiwan,TWN,2021-04-27,48180,
Taiwan,TWN,2021-04-28,50833,
Taiwan,TWN,2021-04-29,54189,
Taiwan,TWN,2021-04-30,57884,
Taiwan,TWN,2021-05-02,58252,
Taiwan,TWN,2021-05-03,62437,
Taiwan,TWN,2021-05-04,67931,
Taiwan,TWN,2021-05-05,73988,
Taiwan,TWN,2021-05-06,80861,
Taiwan,TWN,2021-05-07,91002,
Taiwan,TWN,2021-05-09,92049,
Taiwan,TWN,2021-05-11,112543,
Taiwan,TWN,2021-05-12,129669,
Taiwan,TWN,2021-05-13,151997,
Taiwan,TWN,2021-05-14,186149,
Taiwan,TWN,2021-05-16,194678,
Taiwan,TWN,2021-05-17,220352,
Taiwan,TWN,2021-05-18,245008,
Taiwan,TWN,2021-05-19,264589,
Taiwan,TWN,2021-05-20,281647,
Taiwan,TWN,2021-05-21,299844,
Taiwan,TWN,2021-05-23,302698,
Taiwan,TWN,2021-05-24,311678,
Taiwan,TWN,2021-05-25,319665,
Taiwan,TWN,2021-06-02,562029,
Taiwan,TWN,2021-06-03,624132,
Taiwan,TWN,2021-06-04,678418,
Taiwan,TWN,2021-06-06,699187,
Taiwan,TWN,2021-06-07,724819,
Taiwan,TWN,2021-06-08,743578,
Taiwan,TWN,2021-06-09,759746,
Taiwan,TWN,2021-06-10,782300,
Taiwan,TWN,2021-06-11,799129,
Taiwan,TWN,2021-06-14,855125,
Taiwan,TWN,2021-06-15,985084,
Taiwan,TWN,2021-06-21,1587581,
Taiwan,TWN,2021-06-22,1652232,
Taiwan,TWN,2021-06-23,1714268,
Taiwan,TWN,2021-06-24,1801743,
Taiwan,TWN,2021-06-25,1869105,
Taiwan,TWN,2021-06-27,1890292,
Taiwan,TWN,2021-06-28,1926572,
Taiwan,TWN,2021-06-29,1962990,
Taiwan,TWN,2021-06-30,2001418,
Taiwan,TWN,2021-07-01,2044241,
Taiwan,TWN,2021-07-02,2232145,
Taiwan,TWN,2021-07-04,2472399,
Taiwan,TWN,2021-07-05,2581047,
Taiwan,TWN,2021-07-06,2691066,
Taiwan,TWN,2021-07-07,2847653,
Taiwan,TWN,2021-07-08,3060361,
Taiwan,TWN,2021-07-09,3284679,
Taiwan,TWN,2021-07-11,3492257,
Taiwan,TWN,2021-07-12,3742680,
Taiwan,TWN,2021-07-13,3998233,
Taiwan,TWN,2021-07-14,4242075,
Taiwan,TWN,2021-07-15,4496176,
Taiwan,TWN,2021-07-16,4790949,
Taiwan,TWN,2021-07-18,5064007,
Taiwan,TWN,2021-07-19,5279558,
Taiwan,TWN,2021-07-20,5520060,
Taiwan,TWN,2021-07-21,5718272,
Taiwan,TWN,2021-07-22,5858787,
Taiwan,TWN,2021-07-23,6117598,
Taiwan,TWN,2021-07-25,6433287,
Taiwan,TWN,2021-07-26,6751025,
Taiwan,TWN,2021-07-27,7030253,
Taiwan,TWN,2021-07-28,7273091,
Taiwan,TWN,2021-07-29,7484172,
Taiwan,TWN,2021-07-30,7707830,
Taiwan,TWN,2021-08-01,7881726,
Taiwan,TWN,2021-08-02,8001300,
Taiwan,TWN,2021-08-03,8083073,
Taiwan,TWN,2021-08-04,8170117,
Taiwan,TWN,2021-08-05,8418179,
Taiwan,TWN,2021-08-06,8661701,
Taiwan,TWN,2021-08-08,8679320,
Taiwan,TWN,2021-08-09,8709234,
Taiwan,TWN,2021-08-10,8725490,
Taiwan,TWN,2021-08-11,8867289,
Taiwan,TWN,2021-08-12,9006569,
Taiwan,TWN,2021-08-13,9100495,
Taiwan,TWN,2021-08-15,9162953,
Taiwan,TWN,2021-08-16,9203556,
Taiwan,TWN,2021-08-17,9247088,
Taiwan,TWN,2021-08-18,9260988,
Taiwan,TWN,2021-08-19,9269265,
Taiwan,TWN,2021-08-20,9285878,
Taiwan,TWN,2021-08-22,9290591,
Taiwan,TWN,2021-08-23,9463223,
Taiwan,TWN,2021-08-24,9602065,
Taiwan,TWN,2021-08-25,9678947,
Taiwan,TWN,2021-08-26,9742912,
Taiwan,TWN,2021-08-27,9908979,
Taiwan,TWN,2021-08-29,10005255,
Taiwan,TWN,2021-08-30,10028069,
Taiwan,TWN,2021-08-31,10038004,
Tajikistan,TJK,2021-05-07,69229,
Tajikistan,TJK,2021-05-09,70517,
Tajikistan,TJK,2021-05-16,72347,
Tajikistan,TJK,2021-05-23,74403,
Tajikistan,TJK,2021-05-30,79376,
Tajikistan,TJK,2021-06-06,83743,
Tajikistan,TJK,2021-06-13,89121,
Tajikistan,TJK,2021-06-20,116341,
Tajikistan,TJK,2021-06-27,205619,
Tajikistan,TJK,2021-07-02,280000,
Tajikistan,TJK,2021-07-04,304039,
Tajikistan,TJK,2021-07-06,328405,
Tajikistan,TJK,2021-07-07,339749,
Tajikistan,TJK,2021-07-09,361000,
Tajikistan,TJK,2021-07-11,377744,
Tajikistan,TJK,2021-07-16,421832,
Tajikistan,TJK,2021-07-18,431058,
Tajikistan,TJK,2021-07-21,447114,
Tajikistan,TJK,2021-07-25,462542,
Tajikistan,TJK,2021-07-28,524472,
Tajikistan,TJK,2021-08-01,750514,
Tajikistan,TJK,2021-08-04,1013808,
Tajikistan,TJK,2021-08-11,1541475,
Tajikistan,TJK,2021-08-15,1699552,
Tajikistan,TJK,2021-08-17,1755958,
Tajikistan,TJK,2021-08-23,1891850,
Tanzania,TZA,2021-08-08,105745,
Tanzania,TZA,2021-08-16,218621,
Tanzania,TZA,2021-08-28,304603,
Thailand,THA,2021-02-27,0,
Thailand,THA,2021-03-01,319,
Thailand,THA,2021-03-02,7262,
Thailand,THA,2021-03-10,33621,
Thailand,THA,2021-03-13,53842,
Thailand,THA,2021-03-24,96188,
Thailand,THA,2021-03-30,151413,
Thailand,THA,2021-04-01,167235,
Thailand,THA,2021-04-02,189666,
Thailand,THA,2021-04-03,201864,
Thailand,THA,2021-04-04,213948,
Thailand,THA,2021-04-05,247850,
Thailand,THA,2021-04-06,274354,
Thailand,THA,2021-04-07,336808,
Thailand,THA,2021-04-08,405911,
Thailand,THA,2021-04-09,470301,
Thailand,THA,2021-04-10,485957,
Thailand,THA,2021-04-11,498791,
Thailand,THA,2021-04-12,505215,
Thailand,THA,2021-04-13,505744,
Thailand,THA,2021-04-15,510456,
Thailand,THA,2021-04-16,523830,
Thailand,THA,2021-04-17,526706,
Thailand,THA,2021-04-18,535925,
Thailand,THA,2021-04-19,571825,
Thailand,THA,2021-04-20,604947,
Thailand,THA,2021-04-21,746617,
Thailand,THA,2021-04-22,834082,
Thailand,THA,2021-04-23,934449,
Thailand,THA,2021-04-24,949124,
Thailand,THA,2021-04-25,972204,
Thailand,THA,2021-04-26,1012388,
Thailand,THA,2021-04-27,1038960,
Thailand,THA,2021-04-28,1059721,
Thailand,THA,2021-04-29,1075756,
Thailand,THA,2021-04-30,1095230,
Thailand,THA,2021-05-01,1097862,
Thailand,THA,2021-05-02,1099460,
Thailand,THA,2021-05-03,1106071,
Thailand,THA,2021-05-04,1150564,
Thailand,THA,2021-05-05,1167719,
Thailand,THA,2021-05-06,1201258,
Thailand,THA,2021-05-07,1262703,
Thailand,THA,2021-05-08,1273666,
Thailand,THA,2021-05-09,1296440,
Thailand,THA,2021-05-10,1365992,
Thailand,THA,2021-05-11,1372013,
Thailand,THA,2021-05-12,1395130,
Thailand,THA,2021-05-13,1416732,
Thailand,THA,2021-05-16,1482702,
Thailand,THA,2021-05-17,1521034,
Thailand,THA,2021-05-18,1585773,
Thailand,THA,2021-05-19,1647871,
Thailand,THA,2021-05-20,1726431,
Thailand,THA,2021-05-21,1849393,
Thailand,THA,2021-05-22,1898332,
Thailand,THA,2021-05-23,1941565,
Thailand,THA,2021-05-24,2044123,
Thailand,THA,2021-05-25,2157609,
Thailand,THA,2021-05-26,2214721,
Thailand,THA,2021-05-27,2319304,
Thailand,THA,2021-05-28,2415903,
Thailand,THA,2021-05-29,2453807,
Thailand,THA,2021-05-30,2498929,
Thailand,THA,2021-05-31,2539491,
Thailand,THA,2021-06-01,2591372,
Thailand,THA,2021-06-03,2727759,
Thailand,THA,2021-06-04,2818676,
Thailand,THA,2021-06-05,2845287,
Thailand,THA,2021-06-06,2855041,
Thailand,THA,2021-06-07,3243913,
Thailand,THA,2021-06-08,3672372,
Thailand,THA,2021-06-09,3966091,
Thailand,THA,2021-06-10,4143444,
Thailand,THA,2021-06-11,4362685,
Thailand,THA,2021-06-12,4456786,
Thailand,THA,2021-06-13,4531914,
Thailand,THA,2021-06-14,4762063,
Thailand,THA,2021-06-15,4948227,
Thailand,THA,2021-06-16,5114755,
Thailand,THA,2021-06-17,5252531,
Thailand,THA,2021-06-18,5434119,
Thailand,THA,2021-06-19,5486092,
Thailand,THA,2021-06-20,5526039,
Thailand,THA,2021-06-21,5678848,
Thailand,THA,2021-06-22,5844521,
Thailand,THA,2021-06-23,6017424,
Thailand,THA,2021-06-24,6206353,
Thailand,THA,2021-06-25,6435308,
Thailand,THA,2021-06-26,6475826,
Thailand,THA,2021-06-27,6537852,
Thailand,THA,2021-06-28,6721038,
Thailand,THA,2021-06-29,6910169,
Thailand,THA,2021-06-30,7110854,
Thailand,THA,2021-07-01,7364585,
Thailand,THA,2021-07-02,7640118,
Thailand,THA,2021-07-03,7721150,
Thailand,THA,2021-07-04,7804654,
Thailand,THA,2021-07-05,8022029,
Thailand,THA,2021-07-06,8245297,
Thailand,THA,2021-07-07,8494230,
Thailand,THA,2021-07-08,8800155,
Thailand,THA,2021-07-09,9130526,
Thailand,THA,2021-07-10,9213598,
Thailand,THA,2021-07-11,9301407,
Thailand,THA,2021-07-12,9598949,
Thailand,THA,2021-07-13,9888124,
Thailand,THA,2021-07-14,10163340,
Thailand,THA,2021-07-15,10424355,
Thailand,THA,2021-07-16,10697489,
Thailand,THA,2021-07-17,10780762,
Thailand,THA,2021-07-18,10850099,
Thailand,THA,2021-07-19,11067518,
Thailand,THA,2021-07-20,11292579,
Thailand,THA,2021-07-21,11538866,
Thailand,THA,2021-07-22,11805180,
Thailand,THA,2021-07-23,12109424,
Thailand,THA,2021-07-24,12226845,
Thailand,THA,2021-07-25,12307788,
Thailand,THA,2021-07-26,12429925,
Thailand,THA,2021-07-27,12714312,
Thailand,THA,2021-07-28,12858570,
Thailand,THA,2021-07-29,13225233,
Thailand,THA,2021-07-30,13640179,
Thailand,THA,2021-07-31,13802916,
Thailand,THA,2021-08-01,13955087,
Thailand,THA,2021-08-02,14207477,
Thailand,THA,2021-08-03,14492385,
Thailand,THA,2021-08-04,14783001,
Thailand,THA,2021-08-05,15180276,
Thailand,THA,2021-08-06,15687291,
Thailand,THA,2021-08-07,15843283,
Thailand,THA,2021-08-08,15986354,
Thailand,THA,2021-08-09,16336743,
Thailand,THA,2021-08-10,16701428,
Thailand,THA,2021-08-11,17068105,
Thailand,THA,2021-08-12,17239593,
Thailand,THA,2021-08-13,17696114,
Thailand,THA,2021-08-15,17996826,
Thailand,THA,2021-08-16,18370997,
Thailand,THA,2021-08-17,18726405,
Thailand,THA,2021-08-18,19143574,
Thailand,THA,2021-08-19,19586009,
Thailand,THA,2021-08-20,19973692,
Thailand,THA,2021-08-21,20272171,
Thailand,THA,2021-08-22,20430028,
Thailand,THA,2021-08-23,20830673,
Thailand,THA,2021-08-24,21231498,
Thailand,THA,2021-08-25,21669955,
Thailand,THA,2021-08-26,22070573,
Thailand,THA,2021-08-27,22617701,
Thailand,THA,2021-08-28,22807078,
Thailand,THA,2021-08-29,23018371,
Thailand,THA,2021-08-30,23401465,
Timor,TLS,2021-04-14,2629,
Timor,TLS,2021-05-03,30599,
Timor,TLS,2021-05-17,47908,
Timor,TLS,2021-05-25,63752,
Timor,TLS,2021-06-01,81800,
Timor,TLS,2021-06-08,93152,
Timor,TLS,2021-06-15,103813,
Timor,TLS,2021-06-22,166148,
Timor,TLS,2021-06-29,203009,
Timor,TLS,2021-07-06,218164,
Timor,TLS,2021-07-13,237927,
Timor,TLS,2021-07-19,251899,
Timor,TLS,2021-07-27,276510,
Timor,TLS,2021-08-03,299754,
Timor,TLS,2021-08-10,327855,
Timor,TLS,2021-08-17,348548,
Timor,TLS,2021-08-24,375372,
Togo,TGO,2021-03-09,0,
Togo,TGO,2021-03-24,42092,
Togo,TGO,2021-04-08,82753,
Togo,TGO,2021-04-13,100000,
Togo,TGO,2021-04-17,160000,
Togo,TGO,2021-05-31,270784,
Togo,TGO,2021-06-08,270784,
Togo,TGO,2021-06-10,270784,
Togo,TGO,2021-07-19,304278,
Togo,TGO,2021-08-03,321139,
Togo,TGO,2021-08-20,356897,
Tokelau,TKL,2021-06-21,0,
Tokelau,TKL,2021-08-02,953,
Tokelau,TKL,2021-08-16,968,
Tonga,TON,2021-04-20,2287,
Tonga,TON,2021-06-21,28667,
Tonga,TON,2021-07-20,28729,
Tonga,TON,2021-07-27,28753,
Tonga,TON,2021-08-02,28841,
Tonga,TON,2021-08-23,28841,
Trinidad and Tobago,TTO,2021-02-15,0,
Trinidad and Tobago,TTO,2021-02-22,440,
Trinidad and Tobago,TTO,2021-02-27,991,
